itemid,views,add_to_cart,purchases,view_to_cart,cart_to_buy,view_to_buy,price,cost,margin_per_unit,gross_margin,erosion_flag
338427,220.0,33.0,3.0,0.15,0.09090909090909091,0.013636363636363636,66.12,34.66,31.460000000000008,94.38000000000002,0
179807,220.0,3.0,0.0,0.013636363636363636,0.0,0.0,41.92,25.87,16.05,0.0,0
355393,220.0,19.0,5.0,0.08636363636363636,0.2631578947368421,0.022727272727272728,64.33,39.23,25.1,125.5,0
188148,220.0,10.0,5.0,0.045454545454545456,0.5,0.022727272727272728,72.11,52.1,20.009999999999998,100.04999999999998,0
443030,220.0,13.0,5.0,0.05909090909090909,0.38461538461538464,0.022727272727272728,86.38,53.95,32.42999999999999,162.14999999999998,0
235664,220.0,9.0,1.0,0.04090909090909091,0.1111111111111111,0.004545454545454545,36.51,20.15,16.36,16.36,0
221329,220.0,9.0,4.0,0.04090909090909091,0.4444444444444444,0.01818181818181818,20.88,14.8,6.079999999999998,24.319999999999993,0
224614,219.0,17.0,5.0,0.0776255707762557,0.29411764705882354,0.0228310502283105,30.95,24.3,6.649999999999999,33.24999999999999,0
278351,219.0,8.0,0.0,0.0365296803652968,0.0,0.0,92.0,58.31,33.69,0.0,0
418181,219.0,0.0,0.0,0.0,0.0,0.0,89.91,49.12,40.79,0.0,0
71846,219.0,0.0,0.0,0.0,0.0,0.0,67.79,38.56,29.230000000000004,0.0,0
287561,219.0,1.0,1.0,0.0045662100456621,1.0,0.0045662100456621,68.04,39.68,28.360000000000007,28.360000000000007,0
203780,219.0,6.0,1.0,0.0273972602739726,0.16666666666666666,0.0045662100456621,73.2,44.29,28.910000000000004,28.910000000000004,0
439963,219.0,6.0,3.0,0.0273972602739726,0.5,0.0136986301369863,34.03,24.67,9.36,28.08,0
17655,219.0,1.0,0.0,0.0045662100456621,0.0,0.0,93.15,66.17,26.980000000000004,0.0,0
49621,219.0,16.0,2.0,0.0730593607305936,0.125,0.0091324200913242,53.5,39.79,13.71,27.42,0
155319,219.0,2.0,1.0,0.0091324200913242,0.5,0.0045662100456621,50.65,31.75,18.9,18.9,0
292192,219.0,3.0,2.0,0.0136986301369863,0.6666666666666666,0.0091324200913242,61.51,48.5,13.009999999999998,26.019999999999996,0
267196,219.0,4.0,2.0,0.0182648401826484,0.5,0.0091324200913242,23.76,13.58,10.180000000000001,20.360000000000003,0
169260,219.0,3.0,0.0,0.0136986301369863,0.0,0.0,33.3,22.12,11.179999999999996,0.0,0
436195,219.0,2.0,1.0,0.0091324200913242,0.5,0.0045662100456621,79.04,61.68,17.360000000000007,17.360000000000007,0
188390,219.0,10.0,3.0,0.045662100456621,0.3,0.0136986301369863,26.62,14.99,11.63,34.89,0
56303,219.0,12.0,3.0,0.0547945205479452,0.25,0.0136986301369863,68.25,36.75,31.5,94.5,0
73602,219.0,12.0,5.0,0.0547945205479452,0.4166666666666667,0.0228310502283105,39.63,32.07,7.560000000000002,37.80000000000001,0
340749,219.0,10.0,5.0,0.045662100456621,0.5,0.0228310502283105,51.14,31.71,19.43,97.15,0
458733,218.0,2.0,0.0,0.009174311926605505,0.0,0.0,43.1,31.86,11.240000000000002,0.0,0
260093,218.0,2.0,0.0,0.009174311926605505,0.0,0.0,48.45,24.66,23.790000000000003,0.0,0
417418,218.0,0.0,0.0,0.0,0.0,0.0,77.52,57.49,20.029999999999994,0.0,0
29863,218.0,10.0,4.0,0.045871559633027525,0.4,0.01834862385321101,43.77,26.73,17.040000000000003,68.16000000000001,0
139978,218.0,8.0,2.0,0.03669724770642202,0.25,0.009174311926605505,65.31,33.93,31.380000000000003,62.760000000000005,0
184331,218.0,11.0,5.0,0.05045871559633028,0.45454545454545453,0.022935779816513763,58.08,41.44,16.64,83.2,0
421337,218.0,9.0,0.0,0.04128440366972477,0.0,0.0,73.09,42.71,30.380000000000003,0.0,0
57245,218.0,17.0,11.0,0.0779816513761468,0.6470588235294118,0.05045871559633028,94.95,60.33,34.620000000000005,380.82000000000005,0
88098,218.0,22.0,3.0,0.10091743119266056,0.13636363636363635,0.013761467889908258,78.61,41.52,37.089999999999996,111.26999999999998,0
361551,218.0,4.0,0.0,0.01834862385321101,0.0,0.0,37.2,20.51,16.69,0.0,0
382499,217.0,10.0,3.0,0.04608294930875576,0.3,0.013824884792626729,22.49,13.59,8.899999999999999,26.699999999999996,0
32581,217.0,31.0,8.0,0.14285714285714285,0.25806451612903225,0.03686635944700461,40.98,21.78,19.199999999999996,153.59999999999997,0
353519,217.0,0.0,0.0,0.0,0.0,0.0,67.61,55.36,12.25,0.0,0
239006,217.0,8.0,3.0,0.03686635944700461,0.375,0.013824884792626729,24.11,12.11,12.0,36.0,0
214790,217.0,6.0,1.0,0.027649769585253458,0.16666666666666666,0.004608294930875576,59.71,39.97,19.740000000000002,19.740000000000002,0
360922,217.0,14.0,7.0,0.06451612903225806,0.5,0.03225806451612903,67.75,36.8,30.950000000000003,216.65000000000003,0
108646,217.0,0.0,0.0,0.0,0.0,0.0,46.74,28.4,18.340000000000003,0.0,0
256721,217.0,22.0,8.0,0.10138248847926268,0.36363636363636365,0.03686635944700461,81.67,67.31,14.36,114.88,0
55758,217.0,6.0,1.0,0.027649769585253458,0.16666666666666666,0.004608294930875576,28.53,15.88,12.65,12.65,0
328467,217.0,16.0,1.0,0.07373271889400922,0.0625,0.004608294930875576,26.01,21.8,4.210000000000001,4.210000000000001,0
120763,217.0,5.0,2.0,0.02304147465437788,0.4,0.009216589861751152,78.26,44.76,33.50000000000001,67.00000000000001,0
240170,217.0,11.0,0.0,0.05069124423963134,0.0,0.0,59.64,45.3,14.340000000000003,0.0,0
174529,217.0,0.0,0.0,0.0,0.0,0.0,75.07,51.9,23.169999999999995,0.0,0
103242,217.0,4.0,2.0,0.018433179723502304,0.5,0.009216589861751152,54.79,44.35,10.439999999999998,20.879999999999995,0
296989,216.0,11.0,1.0,0.05092592592592592,0.09090909090909091,0.004629629629629629,39.71,27.56,12.150000000000002,12.150000000000002,0
139515,216.0,7.0,4.0,0.032407407407407406,0.5714285714285714,0.018518518518518517,85.53,58.77,26.759999999999998,107.03999999999999,0
322666,216.0,12.0,4.0,0.05555555555555555,0.3333333333333333,0.018518518518518517,83.95,47.72,36.230000000000004,144.92000000000002,0
459848,216.0,4.0,0.0,0.018518518518518517,0.0,0.0,75.58,42.18,33.4,0.0,0
379215,216.0,0.0,0.0,0.0,0.0,0.0,41.77,34.28,7.490000000000002,0.0,0
126555,216.0,4.0,1.0,0.018518518518518517,0.25,0.004629629629629629,67.22,41.32,25.9,25.9,0
270950,216.0,3.0,2.0,0.013888888888888888,0.6666666666666666,0.009259259259259259,48.88,30.8,18.080000000000002,36.160000000000004,0
216019,216.0,6.0,3.0,0.027777777777777776,0.5,0.013888888888888888,27.33,20.93,6.399999999999999,19.199999999999996,0
266439,215.0,10.0,3.0,0.046511627906976744,0.3,0.013953488372093023,93.39,57.77,35.62,106.85999999999999,0
166138,215.0,6.0,0.0,0.027906976744186046,0.0,0.0,30.95,25.78,5.169999999999998,0.0,0
436748,215.0,12.0,6.0,0.05581395348837209,0.5,0.027906976744186046,96.02,72.81,23.209999999999994,139.25999999999996,0
351074,215.0,6.0,2.0,0.027906976744186046,0.3333333333333333,0.009302325581395349,55.68,39.48,16.200000000000003,32.400000000000006,0
227790,215.0,16.0,6.0,0.07441860465116279,0.375,0.027906976744186046,34.81,28.14,6.670000000000002,40.02000000000001,0
382419,215.0,5.0,5.0,0.023255813953488372,1.0,0.023255813953488372,63.35,32.78,30.57,152.85,0
374841,215.0,5.0,0.0,0.023255813953488372,0.0,0.0,89.84,53.0,36.84,0.0,0
355396,215.0,3.0,2.0,0.013953488372093023,0.6666666666666666,0.009302325581395349,78.58,52.08,26.5,53.0,0
227331,215.0,9.0,2.0,0.04186046511627907,0.2222222222222222,0.009302325581395349,84.52,48.98,35.54,71.08,0
403591,215.0,11.0,4.0,0.05116279069767442,0.36363636363636365,0.018604651162790697,72.7,55.28,17.42,69.68,0
146528,215.0,0.0,0.0,0.0,0.0,0.0,75.38,61.94,13.439999999999998,0.0,0
107972,215.0,9.0,1.0,0.04186046511627907,0.1111111111111111,0.004651162790697674,87.94,57.01,30.93,30.93,0
420631,214.0,7.0,0.0,0.03271028037383177,0.0,0.0,39.97,24.77,15.2,0.0,0
282746,214.0,0.0,0.0,0.0,0.0,0.0,59.15,49.48,9.670000000000002,0.0,0
28900,214.0,0.0,0.0,0.0,0.0,0.0,37.7,24.72,12.980000000000004,0.0,0
188069,214.0,8.0,3.0,0.037383177570093455,0.375,0.014018691588785047,99.01,66.45,32.56,97.68,0
61784,214.0,0.0,0.0,0.0,0.0,0.0,95.52,59.52,35.99999999999999,0.0,0
352723,214.0,7.0,2.0,0.03271028037383177,0.2857142857142857,0.009345794392523364,23.15,18.95,4.199999999999999,8.399999999999999,0
383450,214.0,0.0,0.0,0.0,0.0,0.0,76.45,53.45,23.0,0.0,0
428034,214.0,0.0,0.0,0.0,0.0,0.0,94.02,72.09,21.929999999999993,0.0,0
34269,214.0,7.0,2.0,0.03271028037383177,0.2857142857142857,0.009345794392523364,34.45,27.01,7.440000000000001,14.880000000000003,0
181673,214.0,7.0,1.0,0.03271028037383177,0.14285714285714285,0.004672897196261682,65.44,40.55,24.89,24.89,0
242188,214.0,0.0,0.0,0.0,0.0,0.0,93.24,60.77,32.46999999999999,0.0,0
23593,214.0,0.0,0.0,0.0,0.0,0.0,22.72,18.1,4.619999999999997,0.0,0
236141,214.0,0.0,0.0,0.0,0.0,0.0,75.79,47.53,28.260000000000005,0.0,0
212726,214.0,1.0,0.0,0.004672897196261682,0.0,0.0,43.79,34.06,9.729999999999997,0.0,0
125318,214.0,5.0,1.0,0.02336448598130841,0.2,0.004672897196261682,93.95,77.92,16.03,16.03,0
174284,213.0,1.0,0.0,0.004694835680751174,0.0,0.0,97.68,70.15,27.53,0.0,0
247930,213.0,10.0,1.0,0.046948356807511735,0.1,0.004694835680751174,95.54,72.57,22.970000000000013,22.970000000000013,0
355200,213.0,16.0,2.0,0.07511737089201878,0.125,0.009389671361502348,57.94,45.29,12.649999999999999,25.299999999999997,0
9759,213.0,7.0,2.0,0.03286384976525822,0.2857142857142857,0.009389671361502348,88.96,70.79,18.169999999999987,36.339999999999975,0
188228,213.0,5.0,1.0,0.023474178403755867,0.2,0.004694835680751174,87.56,55.89,31.67,31.67,0
408504,213.0,9.0,6.0,0.04225352112676056,0.6666666666666666,0.028169014084507043,45.53,23.58,21.950000000000003,131.70000000000002,0
31791,213.0,12.0,7.0,0.056338028169014086,0.5833333333333334,0.03286384976525822,86.31,55.3,31.010000000000005,217.07000000000005,0
165996,213.0,0.0,0.0,0.0,0.0,0.0,22.96,16.89,6.07,0.0,0
18287,213.0,8.0,0.0,0.03755868544600939,0.0,0.0,67.7,44.52,23.18,0.0,0
183178,213.0,4.0,0.0,0.018779342723004695,0.0,0.0,38.4,29.27,9.129999999999999,0.0,0
59665,213.0,7.0,0.0,0.03286384976525822,0.0,0.0,29.65,18.53,11.119999999999997,0.0,0
267051,213.0,12.0,0.0,0.056338028169014086,0.0,0.0,26.16,18.89,7.27,0.0,0
376793,212.0,4.0,2.0,0.018867924528301886,0.5,0.009433962264150943,75.7,42.79,32.910000000000004,65.82000000000001,0
329146,212.0,0.0,0.0,0.0,0.0,0.0,47.19,35.97,11.219999999999999,0.0,0
202648,212.0,11.0,0.0,0.05188679245283019,0.0,0.0,77.98,53.88,24.1,0.0,0
181204,212.0,8.0,1.0,0.03773584905660377,0.125,0.0047169811320754715,25.23,14.42,10.81,10.81,0
252262,212.0,0.0,0.0,0.0,0.0,0.0,45.22,27.23,17.99,0.0,0
290003,211.0,3.0,2.0,0.014218009478672985,0.6666666666666666,0.009478672985781991,63.16,48.13,15.029999999999994,30.059999999999988,0
354881,211.0,26.0,12.0,0.12322274881516587,0.46153846153846156,0.05687203791469194,83.26,55.69,27.570000000000007,330.8400000000001,0
148360,211.0,6.0,1.0,0.02843601895734597,0.16666666666666666,0.004739336492890996,45.5,26.19,19.31,19.31,0
49810,211.0,0.0,0.0,0.0,0.0,0.0,70.07,58.76,11.309999999999995,0.0,0
51969,211.0,10.0,5.0,0.04739336492890995,0.5,0.023696682464454975,90.88,68.19,22.689999999999998,113.44999999999999,0
340921,211.0,16.0,9.0,0.07582938388625593,0.5625,0.04265402843601896,69.27,57.84,11.429999999999993,102.86999999999993,0
228068,211.0,0.0,0.0,0.0,0.0,0.0,38.64,25.09,13.55,0.0,0
67811,211.0,10.0,2.0,0.04739336492890995,0.2,0.009478672985781991,21.95,14.63,7.3199999999999985,14.639999999999997,0
127799,211.0,8.0,0.0,0.037914691943127965,0.0,0.0,89.61,72.97,16.64,0.0,0
12040,211.0,7.0,0.0,0.03317535545023697,0.0,0.0,21.7,14.84,6.859999999999999,0.0,0
337262,211.0,0.0,0.0,0.0,0.0,0.0,89.98,67.26,22.72,0.0,0
269452,211.0,8.0,1.0,0.037914691943127965,0.125,0.004739336492890996,62.31,36.66,25.650000000000006,25.650000000000006,0
276035,211.0,6.0,1.0,0.02843601895734597,0.16666666666666666,0.004739336492890996,95.13,62.44,32.69,32.69,0
339763,211.0,5.0,0.0,0.023696682464454975,0.0,0.0,83.9,45.58,38.32000000000001,0.0,0
214436,210.0,0.0,0.0,0.0,0.0,0.0,99.83,57.11,42.72,0.0,0
442837,210.0,9.0,5.0,0.04285714285714286,0.5555555555555556,0.023809523809523808,48.06,24.04,24.020000000000003,120.10000000000002,0
312202,210.0,0.0,0.0,0.0,0.0,0.0,81.38,41.81,39.56999999999999,0.0,0
29216,210.0,0.0,0.0,0.0,0.0,0.0,52.15,43.92,8.229999999999997,0.0,0
437293,210.0,5.0,1.0,0.023809523809523808,0.2,0.004761904761904762,58.39,34.15,24.240000000000002,24.240000000000002,0
36995,209.0,14.0,2.0,0.06698564593301436,0.14285714285714285,0.009569377990430622,70.2,51.4,18.800000000000004,37.60000000000001,0
159430,209.0,0.0,0.0,0.0,0.0,0.0,89.89,71.35,18.540000000000006,0.0,0
319723,209.0,7.0,1.0,0.03349282296650718,0.14285714285714285,0.004784688995215311,98.73,68.39,30.340000000000003,30.340000000000003,0
308102,209.0,7.0,1.0,0.03349282296650718,0.14285714285714285,0.004784688995215311,81.46,45.1,36.35999999999999,36.35999999999999,0
375386,209.0,0.0,0.0,0.0,0.0,0.0,53.42,40.32,13.100000000000001,0.0,0
166100,209.0,14.0,4.0,0.06698564593301436,0.2857142857142857,0.019138755980861243,53.71,38.14,15.57,62.28,0
264392,209.0,6.0,1.0,0.028708133971291867,0.16666666666666666,0.004784688995215311,79.01,59.72,19.290000000000006,19.290000000000006,0
73123,209.0,5.0,2.0,0.023923444976076555,0.4,0.009569377990430622,39.1,30.09,9.010000000000002,18.020000000000003,0
122041,209.0,12.0,1.0,0.05741626794258373,0.08333333333333333,0.004784688995215311,28.84,24.26,4.579999999999998,4.579999999999998,0
377683,209.0,0.0,0.0,0.0,0.0,0.0,48.37,33.89,14.479999999999997,0.0,0
81185,209.0,0.0,0.0,0.0,0.0,0.0,42.98,26.63,16.349999999999998,0.0,0
396963,208.0,1.0,0.0,0.004807692307692308,0.0,0.0,43.7,31.77,11.930000000000003,0.0,0
450135,208.0,1.0,0.0,0.004807692307692308,0.0,0.0,38.69,20.27,18.419999999999998,0.0,0
294438,208.0,14.0,7.0,0.0673076923076923,0.5,0.03365384615384615,23.37,19.02,4.350000000000001,30.45000000000001,0
21970,208.0,11.0,5.0,0.052884615384615384,0.45454545454545453,0.02403846153846154,21.43,11.61,9.82,49.1,0
289486,208.0,3.0,1.0,0.014423076923076924,0.3333333333333333,0.004807692307692308,99.02,60.87,38.15,38.15,0
278272,208.0,5.0,3.0,0.02403846153846154,0.6,0.014423076923076924,54.22,42.59,11.629999999999995,34.889999999999986,0
461091,208.0,7.0,3.0,0.03365384615384615,0.42857142857142855,0.014423076923076924,50.75,35.98,14.770000000000003,44.31000000000001,0
159380,208.0,19.0,3.0,0.09134615384615384,0.15789473684210525,0.014423076923076924,74.37,47.43,26.940000000000005,80.82000000000002,0
383828,208.0,2.0,1.0,0.009615384615384616,0.5,0.004807692307692308,37.46,24.94,12.52,12.52,0
144540,208.0,5.0,3.0,0.02403846153846154,0.6,0.014423076923076924,96.0,76.71,19.290000000000006,57.87000000000002,0
337257,208.0,11.0,0.0,0.052884615384615384,0.0,0.0,82.91,51.32,31.589999999999996,0.0,0
114752,207.0,0.0,0.0,0.0,0.0,0.0,27.15,21.84,5.309999999999999,0.0,0
325652,207.0,7.0,2.0,0.033816425120772944,0.2857142857142857,0.00966183574879227,53.41,28.35,25.059999999999995,50.11999999999999,0
98728,207.0,2.0,0.0,0.00966183574879227,0.0,0.0,90.33,69.72,20.61,0.0,0
85674,207.0,3.0,0.0,0.014492753623188406,0.0,0.0,95.58,76.14,19.439999999999998,0.0,0
175914,207.0,6.0,2.0,0.028985507246376812,0.3333333333333333,0.00966183574879227,57.39,32.35,25.04,50.08,0
195971,207.0,0.0,0.0,0.0,0.0,0.0,69.07,44.94,24.129999999999995,0.0,0
210984,207.0,8.0,2.0,0.03864734299516908,0.25,0.00966183574879227,33.36,18.61,14.75,29.5,0
46924,207.0,8.0,3.0,0.03864734299516908,0.375,0.014492753623188406,99.29,74.2,25.090000000000003,75.27000000000001,0
190515,207.0,0.0,0.0,0.0,0.0,0.0,38.53,26.49,12.040000000000003,0.0,0
103221,207.0,2.0,1.0,0.00966183574879227,0.5,0.004830917874396135,95.42,68.93,26.489999999999995,26.489999999999995,0
347226,207.0,5.0,1.0,0.024154589371980676,0.2,0.004830917874396135,71.97,40.94,31.03,31.03,0
357531,207.0,12.0,3.0,0.057971014492753624,0.25,0.014492753623188406,68.62,39.39,29.230000000000004,87.69000000000001,0
264384,207.0,0.0,0.0,0.0,0.0,0.0,61.02,31.39,29.630000000000003,0.0,0
332018,207.0,12.0,4.0,0.057971014492753624,0.3333333333333333,0.01932367149758454,38.45,23.56,14.890000000000004,59.56000000000002,0
299817,206.0,6.0,0.0,0.02912621359223301,0.0,0.0,34.12,23.75,10.369999999999997,0.0,0
150103,206.0,4.0,0.0,0.019417475728155338,0.0,0.0,37.64,30.12,7.52,0.0,0
250015,206.0,7.0,1.0,0.03398058252427184,0.14285714285714285,0.0048543689320388345,34.92,25.61,9.310000000000002,9.310000000000002,0
178999,206.0,4.0,0.0,0.019417475728155338,0.0,0.0,82.37,53.74,28.630000000000003,0.0,0
133398,206.0,1.0,0.0,0.0048543689320388345,0.0,0.0,48.01,40.02,7.989999999999995,0.0,0
221911,206.0,6.0,2.0,0.02912621359223301,0.3333333333333333,0.009708737864077669,24.63,18.51,6.119999999999997,12.239999999999995,0
348352,206.0,7.0,3.0,0.03398058252427184,0.42857142857142855,0.014563106796116505,97.53,80.52,17.010000000000005,51.030000000000015,0
369093,206.0,9.0,4.0,0.043689320388349516,0.4444444444444444,0.019417475728155338,90.7,62.1,28.6,114.4,0
27897,206.0,5.0,3.0,0.024271844660194174,0.6,0.014563106796116505,94.22,55.65,38.57,115.71000000000001,0
216225,206.0,2.0,1.0,0.009708737864077669,0.5,0.0048543689320388345,99.59,51.64,47.95,47.95,0
175555,206.0,3.0,2.0,0.014563106796116505,0.6666666666666666,0.009708737864077669,33.91,25.57,8.339999999999996,16.679999999999993,0
284648,206.0,13.0,2.0,0.06310679611650485,0.15384615384615385,0.009708737864077669,51.7,28.04,23.660000000000004,47.32000000000001,0
262982,206.0,13.0,1.0,0.06310679611650485,0.07692307692307693,0.0048543689320388345,80.66,48.88,31.779999999999994,31.779999999999994,0
247307,206.0,11.0,3.0,0.05339805825242718,0.2727272727272727,0.014563106796116505,75.68,51.95,23.730000000000004,71.19000000000001,0
383084,206.0,1.0,0.0,0.0048543689320388345,0.0,0.0,32.31,22.54,9.770000000000003,0.0,0
203594,205.0,18.0,1.0,0.08780487804878048,0.05555555555555555,0.004878048780487805,85.27,60.56,24.709999999999994,24.709999999999994,0
118752,205.0,20.0,5.0,0.0975609756097561,0.25,0.024390243902439025,37.96,21.19,16.77,83.85,0
238650,205.0,4.0,0.0,0.01951219512195122,0.0,0.0,37.91,23.99,13.919999999999998,0.0,0
152120,205.0,8.0,4.0,0.03902439024390244,0.5,0.01951219512195122,62.96,45.08,17.880000000000003,71.52000000000001,0
115525,205.0,2.0,0.0,0.00975609756097561,0.0,0.0,67.44,56.61,10.829999999999998,0.0,0
380944,205.0,0.0,0.0,0.0,0.0,0.0,66.41,50.12,16.29,0.0,0
319613,205.0,0.0,0.0,0.0,0.0,0.0,27.32,22.48,4.84,0.0,0
148103,204.0,18.0,11.0,0.08823529411764706,0.6111111111111112,0.05392156862745098,90.2,69.16,21.040000000000006,231.44000000000005,0
261673,204.0,5.0,1.0,0.024509803921568627,0.2,0.004901960784313725,41.25,29.17,12.079999999999998,12.079999999999998,0
187132,204.0,6.0,2.0,0.029411764705882353,0.3333333333333333,0.00980392156862745,30.36,17.22,13.14,26.28,0
16344,204.0,29.0,11.0,0.14215686274509803,0.3793103448275862,0.05392156862745098,91.1,66.81,24.289999999999992,267.18999999999994,0
86532,204.0,8.0,0.0,0.0392156862745098,0.0,0.0,96.45,69.27,27.180000000000007,0.0,0
63102,204.0,11.0,4.0,0.05392156862745098,0.36363636363636365,0.0196078431372549,88.97,63.25,25.72,102.88,0
140879,204.0,2.0,0.0,0.00980392156862745,0.0,0.0,84.76,56.91,27.85000000000001,0.0,0
60321,204.0,1.0,1.0,0.004901960784313725,1.0,0.004901960784313725,72.42,49.61,22.810000000000002,22.810000000000002,0
205814,204.0,11.0,0.0,0.05392156862745098,0.0,0.0,64.07,39.53,24.539999999999992,0.0,0
140532,204.0,11.0,3.0,0.05392156862745098,0.2727272727272727,0.014705882352941176,26.96,18.38,8.580000000000002,25.740000000000006,0
109583,204.0,28.0,5.0,0.13725490196078433,0.17857142857142858,0.024509803921568627,52.68,29.98,22.7,113.5,0
64747,204.0,5.0,1.0,0.024509803921568627,0.2,0.004901960784313725,49.82,38.95,10.869999999999997,10.869999999999997,0
337661,204.0,4.0,0.0,0.0196078431372549,0.0,0.0,40.78,23.04,17.740000000000002,0.0,0
66145,204.0,0.0,0.0,0.0,0.0,0.0,77.87,41.25,36.620000000000005,0.0,0
140378,204.0,1.0,1.0,0.004901960784313725,1.0,0.004901960784313725,59.67,38.95,20.72,20.72,0
221638,203.0,2.0,1.0,0.009852216748768473,0.5,0.0049261083743842365,26.48,19.34,7.140000000000001,7.140000000000001,0
395451,203.0,3.0,0.0,0.014778325123152709,0.0,0.0,37.61,24.57,13.04,0.0,0
358348,203.0,27.0,9.0,0.1330049261083744,0.3333333333333333,0.04433497536945813,74.66,44.56,30.099999999999994,270.9,0
31004,203.0,0.0,0.0,0.0,0.0,0.0,26.09,18.14,7.949999999999999,0.0,0
261644,203.0,5.0,1.0,0.024630541871921183,0.2,0.0049261083743842365,88.1,54.75,33.349999999999994,33.349999999999994,0
66451,203.0,2.0,0.0,0.009852216748768473,0.0,0.0,59.61,49.27,10.339999999999996,0.0,0
349679,203.0,3.0,0.0,0.014778325123152709,0.0,0.0,58.45,48.1,10.350000000000001,0.0,0
67045,202.0,2.0,1.0,0.009900990099009901,0.5,0.0049504950495049506,67.39,45.55,21.840000000000003,21.840000000000003,0
334094,202.0,11.0,7.0,0.054455445544554455,0.6363636363636364,0.034653465346534656,85.97,52.85,33.12,231.83999999999997,0
265571,202.0,3.0,0.0,0.01485148514851485,0.0,0.0,47.82,36.25,11.57,0.0,0
351289,202.0,2.0,1.0,0.009900990099009901,0.5,0.0049504950495049506,74.24,38.07,36.169999999999995,36.169999999999995,0
73917,202.0,6.0,2.0,0.0297029702970297,0.3333333333333333,0.009900990099009901,65.26,43.47,21.790000000000006,43.58000000000001,0
45782,201.0,0.0,0.0,0.0,0.0,0.0,41.36,25.55,15.809999999999999,0.0,0
78265,201.0,11.0,2.0,0.05472636815920398,0.18181818181818182,0.009950248756218905,90.29,74.24,16.05000000000001,32.10000000000002,0
425228,201.0,7.0,2.0,0.03482587064676617,0.2857142857142857,0.009950248756218905,83.79,42.25,41.540000000000006,83.08000000000001,0
67438,201.0,8.0,5.0,0.03980099502487562,0.625,0.024875621890547265,72.68,50.4,22.28000000000001,111.40000000000003,0
445059,201.0,4.0,2.0,0.01990049751243781,0.5,0.009950248756218905,88.05,66.85,21.200000000000003,42.400000000000006,0
358485,201.0,8.0,3.0,0.03980099502487562,0.375,0.014925373134328358,89.38,59.87,29.509999999999998,88.53,0
174815,201.0,9.0,2.0,0.04477611940298507,0.2222222222222222,0.009950248756218905,76.67,40.63,36.04,72.08,0
398756,201.0,9.0,1.0,0.04477611940298507,0.1111111111111111,0.004975124378109453,86.96,73.08,13.879999999999995,13.879999999999995,0
167399,201.0,2.0,0.0,0.009950248756218905,0.0,0.0,75.8,51.64,24.159999999999997,0.0,0
116248,201.0,0.0,0.0,0.0,0.0,0.0,74.41,53.2,21.209999999999994,0.0,0
65286,201.0,0.0,1.0,0.0,0.0,0.004975124378109453,69.49,40.5,28.989999999999995,28.989999999999995,0
333289,201.0,0.0,0.0,0.0,0.0,0.0,80.22,53.68,26.54,0.0,0
262521,200.0,7.0,2.0,0.035,0.2857142857142857,0.01,32.69,21.25,11.439999999999998,22.879999999999995,0
403576,200.0,24.0,4.0,0.12,0.16666666666666666,0.02,90.47,47.61,42.86,171.44,0
377385,200.0,0.0,0.0,0.0,0.0,0.0,89.75,48.21,41.54,0.0,0
119283,200.0,0.0,0.0,0.0,0.0,0.0,22.34,17.72,4.620000000000001,0.0,0
268683,200.0,0.0,0.0,0.0,0.0,0.0,86.07,50.26,35.809999999999995,0.0,0
95683,200.0,0.0,0.0,0.0,0.0,0.0,30.31,17.22,13.09,0.0,0
334401,200.0,8.0,28.0,0.04,3.5,0.14,46.81,31.68,15.130000000000003,423.6400000000001,0
199874,200.0,10.0,2.0,0.05,0.2,0.01,79.48,61.13,18.35,36.7,0
454422,200.0,11.0,4.0,0.055,0.36363636363636365,0.02,32.86,17.14,15.719999999999999,62.879999999999995,0
297884,200.0,3.0,3.0,0.015,1.0,0.015,85.44,59.97,25.47,76.41,0
279906,200.0,0.0,0.0,0.0,0.0,0.0,86.57,46.9,39.669999999999995,0.0,0
449023,199.0,8.0,2.0,0.04020100502512563,0.25,0.010050251256281407,60.6,31.07,29.53,59.06,0
186214,199.0,12.0,3.0,0.06030150753768844,0.25,0.01507537688442211,20.51,10.63,9.88,29.64,0
183371,199.0,0.0,0.0,0.0,0.0,0.0,42.96,34.02,8.939999999999998,0.0,0
426351,199.0,6.0,0.0,0.03015075376884422,0.0,0.0,69.35,37.54,31.809999999999995,0.0,0
306419,199.0,2.0,1.0,0.010050251256281407,0.5,0.005025125628140704,98.49,50.8,47.69,47.69,0
277762,199.0,12.0,0.0,0.06030150753768844,0.0,0.0,70.55,46.08,24.47,0.0,0
98708,199.0,4.0,1.0,0.020100502512562814,0.25,0.005025125628140704,40.78,32.44,8.340000000000003,8.340000000000003,0
463804,199.0,4.0,1.0,0.020100502512562814,0.25,0.005025125628140704,70.72,41.86,28.86,28.86,0
391992,199.0,4.0,1.0,0.020100502512562814,0.25,0.005025125628140704,63.2,40.93,22.270000000000003,22.270000000000003,0
199018,199.0,15.0,5.0,0.07537688442211055,0.3333333333333333,0.02512562814070352,82.39,42.35,40.04,200.2,0
448494,199.0,18.0,10.0,0.09045226130653267,0.5555555555555556,0.05025125628140704,28.56,18.77,9.79,97.89999999999999,0
398452,199.0,1.0,0.0,0.005025125628140704,0.0,0.0,80.88,56.79,24.089999999999996,0.0,0
140156,199.0,7.0,2.0,0.035175879396984924,0.2857142857142857,0.010050251256281407,63.3,44.3,19.0,38.0,0
